date,sector,sector_relative_strength,sector_momentum_5d,sector_breadth,sector_volume_ratio,sector_box_breakout_density,sector_rsi,sector_volatility,sector_acceleration,sector_rank,is_leader
2021-05-20,Utilities,0.017357559671528897,0.02413554617106382,0.4375,1.1767247750614318,0.75,49.097239341872665,0.032342635550777134,0.03548853377553801,1.0,1
2021-05-20,Financial Services,0.008843083866658129,0.0016900146629358298,0.4827586206896552,1.3772651776625462,1.0,48.71115888782024,0.03169231953789322,0.007214874305525474,2.0,1
2021-05-20,Other,0.007786019661534648,-0.0055694184103317,1.0,0.5470209499612545,1.0,42.18232988548669,0.0379045979100856,-0.05094493412870811,3.0,1
2021-05-20,Consumer Cyclical,0.0024391177748723978,0.01089345667188798,0.3670886075949367,1.1058697830614546,1.0,50.66799752023849,0.04289223534443072,-0.0004614220377146456,4.0,0
2021-05-20,Consumer Defensive,-5.2822316067498674e-05,-0.013551291111291037,0.25,0.9622839530786561,1.0,45.27488856330467,0.035530677098188156,0.0005463420383740982,5.0,0
2021-05-20,Industrials,-0.001142393780629255,0.007518213071490403,0.3561643835616438,1.0052939813666093,1.0,51.371855818205916,0.039159567837254,0.002623227136220603,6.0,0
2021-05-20,Healthcare,-0.0012264430002894844,-0.015239686021201411,0.2222222222222222,0.8249930947079939,1.0,47.18856060416684,0.03234355723097071,-0.014905565846211756,7.0,0
2021-05-20,Real Estate,-0.00429606623039625,0.00041049284259031614,0.2702702702702703,1.3135664503463955,0.972972972972973,46.62654577098404,0.03592983503862768,-0.007250231250105389,8.0,0
2021-05-20,Technology,-0.004379202504290634,-0.004238967465465574,0.17647058823529413,0.76034759557638,0.9411764705882353,50.45210036843915,0.03274659198804606,-0.015766383055689996,9.0,0
2021-05-20,Basic Materials,-0.009771084986278109,-0.003343500375314439,0.20408163265306123,0.8811042147723476,0.9795918367346939,51.42567698680787,0.039357101615410645,-0.0013541899616692932,10.0,0
2021-05-20,Energy,-0.01693551589863895,0.0358255216803049,0.5,1.2565208787507727,1.0,57.27449728428668,0.040182675302168604,-0.07175773569941571,11.0,0
2021-05-20,Communication Services,-0.017020923515902092,-0.03978562200296468,0.2,1.3595036642665672,1.0,49.720302669665365,0.030788910152615877,-0.012441546426642351,12.0,0
2021-05-20,Catering,-0.029942357185091553,-0.0226842707318164,0.0,0.7432431193585708,1.0,61.363892238767605,0.027165652131753,-0.00889296180013682,13.0,0
2021-05-21,Healthcare,0.01579771891009157,0.013928886238604955,0.6666666666666666,0.9805999888819051,1.0,48.854189225466556,0.031175600459705258,0.019918625235239105,1.0,1
2021-05-21,Catering,0.015627195409888172,-0.0011398852549545,1.0,0.6096683632931569,1.0,63.828907419368754,0.0270576189256053,0.07351522016931612,2.0,1
2021-05-21,Consumer Defensive,0.005457602768847414,0.00011584921895311964,0.5625,1.2216921672034655,1.0,46.26026560205997,0.03426118093676791,-0.0013448737698699437,3.0,1
2021-05-21,Basic Materials,0.0028849450763346017,0.00939131643311066,0.46938775510204084,0.9175165258676165,0.9795918367346939,51.75394639931732,0.03720444223732191,0.021510129335512863,4.0,0
2021-05-21,Consumer Cyclical,0.0017039543404474891,0.026616160682554815,0.43037974683544306,1.111676504301269,1.0,50.84703448099546,0.04068414087766676,-0.0006768866878073103,5.0,0
2021-05-21,Financial Services,0.00013698155936542008,0.015127973852336715,0.3448275862068966,1.081971869507543,1.0,48.53060949032411,0.029925483266496543,-0.016892301535830795,6.0,0
2021-05-21,Other,-0.0026385584459557264,-0.0967923583257414,0.0,0.6279711714643413,1.0,42.04841114818997,0.0356921658199259,-0.009914463175561978,7.0,0
2021-05-21,Industrials,-0.002741601626722114,0.010131885177609896,0.3561643835616438,0.8188493702941616,1.0,51.01063883305017,0.03693035569194735,-0.002483842096019691,8.0,0
2021-05-21,Utilities,-0.004263312422616682,0.022534127308623187,0.25,0.8890965573558959,0.75,48.36258515772325,0.030610661496066987,-0.04708635294965127,9.0,0
2021-05-21,Energy,-0.004326707355209727,0.051281222746642346,0.5,1.1985706023477636,1.0,57.392826800236,0.03826821029062915,0.06672085063014649,10.0,0
2021-05-21,Real Estate,-0.005116393669506586,0.005374332446594835,0.24324324324324326,1.0779576344864659,0.972972972972973,46.088090623151615,0.033732430430732256,0.005292868261547816,11.0,0
2021-05-21,Technology,-0.005426514787253445,0.012673032836401494,0.35294117647058826,0.7201915780914904,0.9411764705882353,49.63975378964466,0.030543816817125757,0.011285230746550303,12.0,0
2021-05-21,Communication Services,-0.009303392749668607,-0.040540415032143486,0.2,0.8391824333498923,1.0,49.22819226403659,0.028704338264863,0.011723092020207061,13.0,0
2021-05-24,Other,0.0387204189693943,0.0097558732625331,1.0,3.854160982241861,1.0,46.69564139644373,0.0361599007522739,0.0517835555228404,1.0,1
2021-05-24,Healthcare,0.035841595100193184,0.041919293048414207,0.5555555555555556,1.2820388528010007,1.0,51.864203889911366,0.030663998008119413,0.003019714279720559,2.0,1
2021-05-24,Energy,0.008089152504383622,0.042029143205143775,0.5,0.8008567771207831,1.0,57.434387251640175,0.037700847607969774,-0.00019294868383587342,3.0,1
2021-05-24,Industrials,0.001718108903429003,-0.0035870041784079156,0.3150684931506849,0.9804395399143561,1.0,50.38344010459504,0.03577219993841813,0.006058918376243976,4.0,0
2021-05-24,Real Estate,0.001280097546259613,-0.005321805549282575,0.2972972972972973,1.2005454664955428,0.972972972972973,45.58003348021542,0.03274931301844929,0.007216818654876535,5.0,0
2021-05-24,Consumer Defensive,0.0005348689758525758,-0.013991094468825092,0.25,1.3079858214599305,1.0,45.261118759618086,0.03357745496798117,-0.010433158877909752,6.0,0
2021-05-24,Basic Materials,-0.0004444555418505842,-0.0006859859443635342,0.2857142857142857,0.9387280205754395,0.9795918367346939,50.750418148377946,0.03594428280559532,-0.015985430680797896,7.0,0
2021-05-24,Financial Services,-0.0021880395558366078,0.0074131408249864805,0.22413793103448276,0.9797425390508884,1.0,47.24644010721695,0.02927399264965872,0.006381081192090681,8.0,0
2021-05-24,Consumer Cyclical,-0.003074198697918509,0.006692929212517755,0.2911392405063291,1.0314147147162258,1.0,49.422577640334644,0.039461109277979876,-0.004042989603941089,9.0,0
2021-05-24,Utilities,-0.0034497938196033076,0.003977658558603292,0.25,1.0085866139857653,0.75,46.763206498590186,0.02863503994091786,0.022434390697158954,10.0,0
2021-05-24,Technology,-0.004674299761296757,-0.0027613641487614195,0.17647058823529413,0.7751448175753979,0.9411764705882353,47.18144131339571,0.028980780126298938,0.001799527308919499,11.0,0
2021-05-24,Communication Services,-0.007710572859928023,-0.06091403419443524,0.2,0.989806771643057,1.0,47.67545634763556,0.027917505575964043,-0.0061247108764929,12.0,0
2021-05-24,Catering,-0.018793776997770902,-0.0186461937851221,0.0,0.6126452272973212,1.0,57.72895385713132,0.0276642038340298,-0.0799905250026388,13.0,0
2021-05-25,Catering,0.04330916295341547,-0.0462112640662737,0.0,0.7497733713361698,1.0,57.553849920241205,0.0266150032102278,0.09652391235884544,1.0,1
2021-05-25,Healthcare,0.008503743153659059,0.0050172051930834445,0.1111111111111111,1.382952413431029,1.0,44.86972767678714,0.03070716061111743,-0.04738172813663574,2.0,1
2021-05-25,Technology,0.006340587418958633,-0.05411834664695169,0.058823529411764705,1.2026303823802593,0.9411764705882353,41.51302858329855,0.02924160748885852,0.010262672154298703,3.0,1
2021-05-25,Utilities,0.005781819101889393,-0.04649917779469557,0.0625,1.1492404301384376,0.8125,40.66810814329378,0.027911899449042057,0.008418094318479327,4.0,0
2021-05-25,Communication Services,0.005409094500325715,-0.09024511921909421,0.0,1.1847241731234086,1.0,41.27513392690661,0.02778669204989188,0.011526847470513153,5.0,0
2021-05-25,Financial Services,0.005385949264159626,-0.04189765300051738,0.034482758620689655,1.3612763319882266,1.0,41.28105652306871,0.028308276178145485,0.009899009935198261,6.0,0
2021-05-25,Industrials,0.0038737508481827485,-0.05445176322352233,0.0821917808219178,1.4832915232401338,1.0,44.69386304355718,0.03460279910986984,-0.0023040685853973715,7.0,0
2021-05-25,Consumer Defensive,0.0015221565658813177,-0.0537032229479139,0.03125,1.2447023547791767,1.0,39.52767744360949,0.03252353924760674,0.00591002138302358,8.0,0
2021-05-25,Consumer Cyclical,-0.004399222871155503,-0.05472946468324594,0.0379746835443038,1.2940914639968315,1.0,43.44149881121882,0.038995994383371514,0.0034531288651290038,9.0,0
2021-05-25,Real Estate,-0.005673976911922243,-0.06558067171605934,0.0,1.5509207019961417,0.972972972972973,38.793927888649705,0.03196618642024571,-0.013350565673948055,10.0,0
2021-05-25,Basic Materials,-0.006913604470562246,-0.06798877965020175,0.02040816326530612,1.104681860210466,0.9795918367346939,43.53641289267511,0.03594617251506894,-0.0031397483105264756,11.0,0
2021-05-25,Energy,-0.009818760013335107,-0.04308319005967772,0.0,0.922676022473242,1.0,49.23995549504512,0.038948151206467475,-0.030323772377312076,12.0,0
2021-05-25,Other,-0.05554788326400632,-0.0616744922169228,0.0,2.5151714818179616,1.0,36.498056359246405,0.0427494808497677,-0.13562727964875065,13.0,0
2021-05-26,Communication Services,0.011256332171585516,-0.05813725459464576,1.0,1.012119480089099,1.0,45.6302701531021,0.027967071625530998,-0.007272429688993937,1.0,1
2021-05-26,Basic Materials,0.010965930502034293,-0.04559668537836057,0.9183673469387755,0.8895974885526291,0.9795918367346939,46.62380708048774,0.03523202598586228,0.0243486839013082,2.0,1
2021-05-26,Utilities,0.0056108321189335866,-0.02012972429972022,0.8125,0.7582826271640395,0.8125,43.16124465631725,0.027149013871223045,-0.009402599904448508,3.0,1
2021-05-26,Real Estate,0.003314231227460286,-0.052136110746497266,0.7567567567567568,1.3342051348190442,0.972972972972973,41.513016921187365,0.0305732492441375,0.015942282597564385,4.0,0
2021-05-26,Financial Services,-0.001416998775650661,-0.03187851257483504,0.6206896551724138,0.9954629785528895,1.0,43.63035631418122,0.027485110566745276,-0.014376936859806521,5.0,0
2021-05-26,Consumer Cyclical,-0.00213338881372809,-0.047090643059933775,0.7468354430379747,1.0483423102155538,1.0,44.988923969517586,0.03820859912480891,0.0035908582306644074,6.0,0
2021-05-26,Healthcare,-0.0023508280323277578,0.014982474557039265,0.6666666666666666,1.5196753465282808,1.0,45.459619712338196,0.03035406194514619,0.01648328076054731,7.0,0
2021-05-26,Energy,-0.002974093199259528,-0.0667838160989295,1.0,0.9022466395139216,1.0,50.42755574980441,0.038902153017846,0.024752579331794304,8.0,0
2021-05-26,Consumer Defensive,-0.0030958813427285348,-0.03754048596239512,0.65625,0.9825321049230855,1.0,40.988972921156844,0.03166906330624472,-0.005605325498638594,9.0,0
2021-05-26,Industrials,-0.0033626141629870075,-0.04381014461905909,0.6575342465753424,1.0624215223589761,1.0,46.05299611725393,0.0340726190756967,-0.009392006955923501,10.0,0
2021-05-26,Technology,-0.00367648915784982,-0.053828690648758226,0.6470588235294118,1.1766823826513044,0.9411764705882353,43.37657041257708,0.028642432156213343,-0.021031963757063843,11.0,0
2021-05-26,Catering,-0.017483350513984603,-0.0489231304513911,0.0,0.6217996674979218,1.0,56.38750934504257,0.0266739019596038,-0.12289545341858645,12.0,0
2021-05-26,Other,-0.09771195135353401,-0.1485644780309459,0.0,2.847467475464718,1.0,30.90387272140757,0.0465464463625141,0.05210423414387294,13.0,0
2021-05-27,Utilities,0.018112145061746094,-0.020355898146872223,0.625,1.2795303946895384,0.8125,45.8372255637652,0.026984599071610906,0.012672299925768314,1.0,1
2021-05-27,Catering,0.011649709849726199,-0.0076080784974631,1.0,0.4614718076149505,1.0,57.74646160080557,0.0262777478888727,0.08992557383111087,2.0,1
2021-05-27,Industrials,0.003422741189200607,-0.038675390144467164,0.3424657534246575,1.0489488608074742,1.0,45.94265800512304,0.03190140635329289,0.01402172036335737,3.0,1
2021-05-27,Energy,0.0026216806152536236,-0.048874955957864,0.5,1.649205342870848,1.0,49.13112104510347,0.038433141685196376,-0.0012488929995624273,4.0,0
2021-05-27,Basic Materials,0.0020462201772609213,-0.034210443513776174,0.42857142857142855,0.8104499287217989,0.9795918367346939,46.2453686967085,0.03365218059602237,-0.026799245297369913,5.0,0
2021-05-27,Consumer Defensive,-0.000989783577342457,-0.03838801315844076,0.25,0.8505388288523846,1.0,40.57949303466767,0.029479899393345766,0.00672413567399593,6.0,0
2021-05-27,Financial Services,-0.0010355522342424374,-0.040858968987421314,0.2413793103448276,0.8086057310593283,1.0,42.973598106215896,0.02639951843503434,0.00718439458121851,7.0,0
2021-05-27,Consumer Cyclical,-0.0017425335749809995,-0.050214984042819676,0.35443037974683544,0.9668907378342593,1.0,44.529761466242356,0.03613462834821902,-0.0018749788186803226,8.0,0
2021-05-27,Real Estate,-0.0020729377833275248,-0.05040723996467189,0.1891891891891892,0.9545465681069438,0.972972972972973,40.9922396266319,0.02866244364714485,-0.01437537715017034,9.0,0
2021-05-27,Communication Services,-0.0031771290826663415,-0.04496713686641888,0.0,0.8357944298004878,1.0,43.91376972073054,0.027223246517523503,-0.02028069892551166,10.0,0
2021-05-27,Technology,-0.00813377170488985,-0.05714801504107894,0.17647058823529413,0.6810915892454558,0.9411764705882353,42.110968062141154,0.026793115171120936,0.005559794029768424,11.0,0
2021-05-27,Healthcare,-0.011823936833906878,0.0043579734291796235,0.2222222222222222,1.3357152130132812,1.0,43.70803026907572,0.029450326259269174,0.0013814623844076966,12.0,0
2021-05-27,Other,-0.0953864984268493,-0.2358431748800697,0.0,4.032436836093134,1.0,26.26181634939485,0.0507405122640067,0.0444895210162124,13.0,0
2021-05-28,Real Estate,0.005092566253637768,-0.047240759642784444,0.35135135135135137,1.0709041284947578,0.972972972972973,41.40730418287115,0.027806462581331418,0.012552673047753104,1.0,1
2021-05-28,Catering,0.003965521512823216,-0.0264992761878622,0.0,0.4958415331406402,1.0,57.130248833984815,0.0263016818574921,-0.036817248700613786,2.0,1
2021-05-28,Communication Services,0.003573969531313656,-0.03954546672555914,0.4,0.7511587162204607,1.0,44.262600768709895,0.02705605404669244,0.021184559868231853,3.0,1
2021-05-28,Consumer Defensive,0.0018413067051335098,-0.049109891808428015,0.28125,1.0749104322176668,1.0,40.75055830634308,0.026068712416571122,0.000724992517089889,4.0,0
2021-05-28,Industrials,0.0010401425209919466,-0.042330189291989784,0.273972602739726,0.8864702763673584,1.0,45.362244058341865,0.031178334942243698,-0.009167954020396274,5.0,0
2021-05-28,Financial Services,0.0006695126818241073,-0.04768965958207387,0.27586206896551724,0.8320969971125622,1.0,42.747432000863995,0.026120326564315215,0.0013236183746583212,6.0,0
2021-05-28,Consumer Cyclical,-0.00031092748537659906,-0.05934340751045821,0.3037974683544304,0.8347751099764442,1.0,44.002159414215306,0.034628973614355775,0.00104075085085731,7.0,0
2021-05-28,Basic Materials,-0.0003438884251510512,-0.04457734920072726,0.32,0.7544392882455596,0.96,44.65827628574125,0.03327958932514175,0.006529601722361399,8.0,0
2021-05-28,Utilities,-0.0009120565643396779,-0.024132260040319188,0.25,0.6274256933206811,0.875,44.4203710854801,0.026878973479225098,-0.03152551456889828,9.0,0
2021-05-28,Technology,-0.0062928262310774944,-0.06533040060192706,0.29411764705882354,0.6434056377236419,0.9411764705882353,40.74953507115166,0.02593808460093338,0.006298228020852384,10.0,0
2021-05-28,Energy,-0.007542264833411859,-0.059157576338939026,0.25,0.6230719247459997,1.0,47.92653500711589,0.03832514478351215,-0.015759719263178637,11.0,0
2021-05-28,Healthcare,-0.010822494165692049,-0.03160658362403726,0.2222222222222222,0.7822257173562603,1.0,41.61910570321662,0.028636102177254548,0.010474551469793949,12.0,0
2021-05-28,Other,-0.09304412431153948,-0.310903382500209,0.0,2.4658593967562443,1.0,22.93383409964789,0.0531306531747118,1.69211886251186e-05,13.0,0
2021-05-31,Communication Services,0.014405772559193935,-0.011604101615945082,0.6,1.0229674399830289,1.0,47.130211175465675,0.027471417621900703,0.004080704413900281,1.0,1
2021-05-31,Real Estate,0.010234361277112407,-0.031028711814281976,0.6756756756756757,1.2665607088612547,0.972972972972973,44.48871364336726,0.027824160118263733,-0.0020237090134906533,2.0,1
2021-05-31,Utilities,0.008111325250122987,-0.005012546842503438,0.4375,0.9083343818535854,0.875,45.76958441948009,0.02652521022838663,0.028047583440548435,3.0,1
2021-05-31,Industrials,0.0066636160642174974,-0.029308011712902222,0.4657534246575342,0.9455410767705555,1.0,46.385268320137406,0.03081474591921217,0.008006072211434212,4.0,0
2021-05-31,Catering,0.0019061117691767755,0.0015615406798634,1.0,0.2370711623563706,1.0,57.61730446804591,0.0261265549512918,0.005624778593256542,5.0,0
2021-05-31,Healthcare,0.00024542204749218686,-0.05950510785451456,0.4444444444444444,0.6542057334916904,1.0,43.078915583447525,0.02799244785134837,0.010066473544969408,6.0,0
2021-05-31,Energy,-0.00021150717276069962,-0.05943900760723672,0.25,0.49924665369205495,1.0,48.01038836367063,0.03810781181465413,0.017494703109316643,7.0,0
2021-05-31,Basic Materials,-0.0015368539599603147,-0.03761442496915834,0.42,0.8897801905381159,0.96,45.009138550849364,0.03304954664737509,0.001197143067602709,8.0,0
2021-05-31,Consumer Cyclical,-0.002052851125782998,-0.05160626882681867,0.3670886075949367,0.88490326531394,1.0,44.18396063714213,0.03401183379286046,-0.0031735297300107992,9.0,0
2021-05-31,Financial Services,-0.0023233851220587154,-0.04052226745466755,0.39655172413793105,0.9919421238310481,1.0,42.96042365175118,0.02615327364623782,-0.0046979627199493675,10.0,0
2021-05-31,Consumer Defensive,-0.011919379081762462,-0.05420429187674275,0.21875,1.0276425324219167,1.0,39.94709583587137,0.024425228935689977,-0.016591776069371938,11.0,0
2021-05-31,Technology,-0.01265316930137485,-0.06593498780377673,0.23529411764705882,0.7984542859213679,0.9411764705882353,39.568741150398594,0.02606742011174096,-0.00820128854410971,12.0,0
2021-05-31,Other,-0.09989600549048822,-0.3985509184536031,0.0,2.665830104323282,1.0,20.42106024892377,0.0541568617345934,-0.00919425529425856,13.0,0
2021-06-01,Communication Services,0.005084867808072673,0.0384917881644579,0.6,1.2147876691229353,1.0,50.212716061509425,0.029663164624011463,-0.020152707779001543,1.0,1
2021-06-01,Financial Services,0.004080968516963122,0.007902520860602162,0.6379310344827587,0.9525793717762558,1.0,44.68221833464492,0.025931066434403047,0.00939725144290466,2.0,1
2021-06-01,Consumer Cyclical,0.0024533379114532877,0.005311658727835384,0.5189873417721519,0.9725862222213538,1.0,45.34593314141791,0.03417238572264496,0.006248112677642685,3.0,1
2021-06-01,Utilities,0.00148682704349197,0.04195389243415299,0.5,1.3037927806238596,1.0,47.41486431399857,0.028208431513000207,-0.015647880021093682,4.0,0
2021-06-01,Industrials,0.0012975427963592334,0.018557380223272763,0.5205479452054794,1.1012301050186364,1.0,47.470389807826265,0.030613401403795145,-0.010989546811083814,5.0,0
2021-06-01,Energy,0.0011583349629322387,0.0009117336440775747,1.0,0.5066214367437372,1.0,49.36263922591165,0.038094206703735874,-0.005960915524958222,6.0,0
2021-06-01,Catering,0.0002913436387269137,0.0084657981230797,1.0,0.2811599458004924,1.0,58.92943517702537,0.0258706408413654,0.00044464161319657854,7.0,0
2021-06-01,Technology,-0.0002224504100046031,-0.022810020198436146,0.7058823529411765,0.8866086944176595,0.9411764705882353,40.94846919115162,0.02527391796020803,0.0187910619616676,8.0,0
2021-06-01,Basic Materials,-0.0019580364250819946,0.017941177944514868,0.6,0.7285568765506912,0.96,45.877283308180786,0.03258530739612182,0.0007717830696875837,9.0,0
2021-06-01,Consumer Defensive,-0.004486514373026136,-0.011441618174675847,0.46875,0.8471156706642445,1.0,40.19241179607348,0.02404518856739699,0.021193550495632298,10.0,0
2021-06-01,Other,-0.005815796670264186,-0.3319919190817685,0.0,5.010053150610836,1.0,20.42106024892377,0.0540201806925841,0.10093208999917276,11.0,0
2021-06-01,Real Estate,-0.006838531199683367,0.018651679152402373,0.40540540540540543,0.9721528755226561,0.972972972972973,44.038131427245,0.027160354533189438,-0.022214687500270416,12.0,0
2021-06-01,Healthcare,-0.008363928792224709,-0.024965560535436145,0.3333333333333333,0.6415748298634693,1.0,43.454115244447074,0.026817302751657456,-0.019677267052901133,13.0,0
2021-06-02,Energy,0.023120860675419828,0.01586065998884775,1.0,1.7009714537281773,1.0,52.84291090192685,0.0368456721299829,0.02059268357679465,1.0,1
2021-06-02,Utilities,0.02192876937059083,0.04650104146627597,0.6875,2.384083285383967,1.0,51.2174485680689,0.03039772418898328,0.027066440533729877,2.0,1
2021-06-02,Technology,0.006410723726157699,-0.023858613425142946,0.5294117647058824,0.8657125650184858,0.9411764705882353,42.513844208850394,0.024461865907882675,-0.005797544755207943,3.0,1
2021-06-02,Industrials,0.002859674453165763,0.01330940494776743,0.5068493150684932,1.1987292872893194,1.0,48.105373090847024,0.03058320496242853,0.006928204924664794,4.0,0
2021-06-02,Real Estate,0.0025778630307907733,0.0072048111858678135,0.43243243243243246,0.9589699139179034,0.972972972972973,45.11597497084381,0.027393144933332766,0.026489286707269917,5.0,0
2021-06-02,Consumer Cyclical,0.0011731869471892152,-0.0024962790367132857,0.3924050632911392,0.9760399277793953,1.0,45.742405135108456,0.0338322118863232,-0.005786340001500358,6.0,0
2021-06-02,Consumer Defensive,-0.0011115826306596819,-0.020148099149168888,0.46875,1.152608117948536,1.0,41.0361546832196,0.024504059646666947,-0.004057932966369873,7.0,0
2021-06-02,Catering,-0.003010637390821195,0.0120419059542382,0.0,0.4997485012358336,1.0,58.47318266160406,0.0258858441645083,-0.0016872128990982468,8.0,0
2021-06-02,Financial Services,-0.004818450986758446,-0.0059380452255265856,0.29310344827586204,0.8692964346620825,1.0,44.076244958344816,0.025763896592727462,-0.015303773142743407,9.0,0
2021-06-02,Basic Materials,-0.007913607617104898,-0.011373328906618506,0.18,0.6940547970277002,0.96,45.095121526947025,0.03040751033537799,-0.005534388726901224,10.0,0
2021-06-02,Communication Services,-0.010108342208114334,0.005597062575060001,0.2,1.0424684154256663,1.0,49.038057469049974,0.029434229116305277,-0.005872305265065745,11.0,0
2021-06-02,Healthcare,-0.017575625179384984,-0.04914205988054107,0.1111111111111111,0.8179879821930851,1.0,41.39576758072442,0.026889330543665033,-0.0006023455474433777,12.0,0
2021-06-02,Other,-0.026690834709918496,-0.2881234178044431,0.0,1.0224481176646305,1.0,19.84785215814129,0.0539108864728848,-0.11495524685987833,13.0,0
2021-06-03,Communication Services,0.005227055100327288,0.020373798102699858,0.6,1.351986566510122,1.0,49.68835901281752,0.027770736680612203,0.03052860732462863,1.0,1
2021-06-03,Consumer Cyclical,0.003968586753770181,0.009532566883709643,0.5569620253164557,0.943983469332822,1.0,46.392843396714454,0.0329243419137512,0.004075550770845039,2.0,1
2021-06-03,Real Estate,0.003827299621004529,0.018481972056891414,0.5675675675675675,1.052445803494168,0.972972972972973,46.243957735853485,0.02680209277165724,-0.008166957640260385,3.0,1
2021-06-03,Industrials,0.0019814785865388124,0.018383828458850986,0.3972602739726027,1.2571493151692907,1.0,48.63852343397455,0.029706430008708637,-0.0024403275234334805,4.0,0
2021-06-03,Financial Services,0.0008273575010132104,0.002304262685156191,0.3448275862068966,0.9857635995883866,1.0,44.65195948260753,0.024972698217232102,0.014545227991493225,5.0,0
2021-06-03,Basic Materials,0.00038054761619902384,-0.0080073603331122,0.38,0.9476070307922982,0.96,45.42147565809623,0.028560891948340772,0.014249726425326827,6.0,0
2021-06-03,Catering,-0.001687024057026552,0.0050676304420995,1.0,0.5007961713944409,1.0,58.56738904139565,0.0258942437726598,0.004625594363342752,7.0,0
2021-06-03,Consumer Defensive,-0.0034488150963269204,-0.016250876376665377,0.34375,1.1024715912548508,1.0,41.249880497575624,0.025022057876129267,-0.005712164208033692,8.0,0
2021-06-03,Healthcare,-0.00632330041557234,-0.03886256509744321,0.4444444444444444,0.8042054195416474,1.0,40.59256297613675,0.026843512333344734,0.020464021150972917,9.0,0
2021-06-03,Technology,-0.00674557193150137,-0.016199272676299007,0.47058823529411764,0.8481152312635594,0.9411764705882353,42.09802861144519,0.02298176015718817,-0.01978946979382137,10.0,0
2021-06-03,Energy,-0.012946899707128878,0.006971718688255352,0.25,0.66798097786498,1.0,51.659605431608824,0.03285291978647755,-0.0580302860950363,11.0,0
2021-06-03,Utilities,-0.020927041040277868,0.012290048497238318,0.125,1.3286062027523349,1.0,48.5102089470788,0.029998773499870825,-0.06329775273796756,12.0,0
2021-06-03,Other,-0.02267197852457515,-0.2255703021256109,0.0,0.6262467605081403,1.0,19.37922051699176,0.0536088709311154,0.024893894224997656,13.0,0
2021-06-04,Communication Services,0.007921895141247661,0.03148871448071858,0.6,0.8271745897495701,1.0,51.653445074619796,0.02791242645645068,-0.012640557267521248,1.0,1
2021-06-04,Consumer Defensive,0.007038234380061878,-0.004265285170468432,0.53125,0.9312233679537663,1.0,42.36913329796805,0.02535012934189979,0.012824281942056037,2.0,1
2021-06-04,Energy,0.005590357664077006,0.0265242971119548,0.75,0.6204540919661139,1.0,52.29876984698514,0.02956965074129655,0.05460501775375459,3.0,1
2021-06-04,Technology,0.005575167518296046,0.002157479215526395,0.35294117647058826,0.7856551989034076,0.9411764705882353,43.03623575367466,0.023031633385557956,0.025477035107456483,4.0,0
2021-06-04,Financial Services,0.003865078730803367,0.01120764751320676,0.5,0.7525844600145496,1.0,45.61832448849752,0.025037364029936754,-0.0026080872579815,5.0,0
2021-06-04,Healthcare,0.0018386471087469037,-0.020446492954823585,0.4444444444444444,0.6100656433882089,1.0,41.156262542887184,0.02644335272383991,-0.003090377239493399,6.0,0
2021-06-04,Industrials,0.00119412236108941,0.024613160456386115,0.4520547945205479,1.044804198565684,1.0,48.80756532136378,0.029563203837260812,9.083964117754845e-05,7.0,0
2021-06-04,Catering,0.001150765322358881,0.008596021589571,1.0,0.8760609570345664,1.0,58.86888882103286,0.0251781286040442,0.0015141760455907901,8.0,0
2021-06-04,Other,-0.0010636418789551191,-0.1410485941606912,0.0,0.5587996404481504,1.0,19.354628407754674,0.0531049133493775,0.017589480460276686,9.0,0
2021-06-04,Real Estate,-0.0013960967362401354,0.018019842516381647,0.40540540540540543,0.6597424168850705,0.972972972972973,45.65998987007216,0.026710704654060263,-0.00647283294745842,10.0,0
2021-06-04,Basic Materials,-0.00310888986552926,-0.006630954734712719,0.27450980392156865,0.6537638997968199,0.9411764705882353,45.85273173703721,0.027510615720547787,-0.011783592715032206,11.0,0
2021-06-04,Consumer Cyclical,-0.005175207919760577,0.010017637010291533,0.27848101265822783,0.8230976188243725,1.0,45.81777013255365,0.03248553095524268,-0.011939194480111725,12.0,0
2021-06-04,Utilities,-0.005681394528740275,0.015222376724871738,0.4375,1.0315915613116267,1.0,48.18568377939506,0.029534900531449863,0.058101456922406286,13.0,0
2021-06-07,Real Estate,0.008230430820111063,0.020000281862715966,0.7837837837837838,0.9226877794996282,1.0,47.77399140623613,0.026656146447217255,0.014849923913595863,1.0,1
2021-06-07,Financial Services,0.00603265831093739,0.023780211013505893,0.603448275862069,0.9103799576934128,1.0,47.829701556033854,0.025023585637837117,-0.0008701416496561336,2.0,1
2021-06-07,Communication Services,0.0018681224402394402,0.02253095407855222,0.4,0.8444641523209905,1.0,53.008080481533376,0.027905743599898402,-0.008748612741928594,3.0,1
2021-06-07,Industrials,0.0009199249136544064,0.02179724635679074,0.5616438356164384,0.8691973339454857,1.0,49.72868629717414,0.02970313339856746,0.0005131587780143987,4.0,0
2021-06-07,Utilities,0.00019101083053968144,0.010714515875415597,0.4375,0.8790730640666466,1.0,48.32879195822541,0.02925975586788232,-0.009373241152257638,5.0,0
2021-06-07,Technology,-0.0012761744699590753,0.017301462379050177,0.47058823529411764,0.8797754434399189,0.9411764705882353,43.98335895003867,0.02285076051471353,-0.019172081438052536,6.0,0
2021-06-07,Consumer Defensive,-0.0013841110024055431,0.00968705781732464,0.5625,0.9486744936294885,1.0,43.65106389916391,0.02551040834270021,-0.01890939485885622,7.0,0
